"","Averege.Pieces.of.One.Market.Buy.Order","Averege.Pieces.of.One.Market.sell.Order","Averege.Pieces.of.One.limit.Buy.Order","Averege.Pieces.of.One.limit.sell.Order","r^U_B","r^U_A","r^D_B","r^D_A","lambda_B","lambda_A","mu_A","mu_B"
"2007/04/12/afternoon",10.6133720930233,11.9242524916944,7.70874365860937,9.09368346344925,32.3684210526316,534.140350877193,425.661016949153,38.4576271186441,2.69083333333333,2.669375,3.146875,2.968125
"2007/04/13/morning",9.86813186813187,9.93243967828418,6.83545128706419,7.94543186778921,31.9,340.872727272727,471.810344827586,35.1206896551724,2.9258019525802,3.55383542538354,3.50041841004184,3.96094839609484
"2007/04/13/afternoon",12.2637853949329,12.0397275822928,9.51916996047431,9.93299961494032,31.9,340.872727272727,471.810344827586,35.1206896551724,5.01739583333333,5.37416666666667,5.4984375,6.94635416666667
"2007/04/16/morning",11.1454169538249,8.06167557932264,10.5208690680389,7.21261347348304,26.1014492753623,457.942028985507,468.394366197183,29.0704225352113,5.15434173669468,4.22857142857143,6.57941176470588,4.91372549019608
"2007/04/16/afternoon",10.8479794740218,11.194429273621,7.47908192911098,8.47454599583209,26.1014492753623,457.942028985507,468.394366197183,29.0704225352113,2.6815625,2.96520833333333,3.07177083333333,3.3509375
"2007/04/17/morning",11.2909718228867,10.3456375838926,7.67697782644402,7.73781094527363,29.4716981132075,427.877358490566,460.880733944954,34.3669724770642,3.91129707112971,4.33835425383543,4.35495118549512,5.15774058577406
"2007/04/17/afternoon",10.5966049382716,12.2443845462713,8.81797674822141,9.64994026284349,29.4716981132075,427.877358490566,460.880733944954,34.3669724770642,5.29354166666667,5.048125,5.46447916666667,6.36541666666667
"2007/04/18/morning",9.59843360626557,8.41381692573402,8.51674208144796,7.26932195353248,25.5915492957746,407.366197183099,392.972602739726,33.013698630137,5.22833333333333,4.25861111111111,5.78972222222222,5.42277777777778
"2007/04/18/afternoon",9.9642674834099,9.21724709784411,7.4256177508825,7.74115838031779,25.5915492957746,407.366197183099,392.972602739726,33.013698630137,3.06770833333333,3.14645833333333,3.40239583333333,3.75447916666667
"2007/04/19/morning",11.2573935651609,14.3541513592946,8.99483726150393,10.229349112426,29.2409638554217,368.873493975904,398.84375,33.86875,5.58962198354024,6.02859534105175,6.72562421537174,7.53382619612219
"2007/04/19/afternoon",11.6656511805027,13.1701562960779,9.64440842787682,10.3929982046679,29.2409638554217,368.873493975904,398.84375,33.86875,6.20241817802793,6.03387533875339,7.19814467375443,7.11851156973108
"2007/04/20/morning",11.5336994508238,9.11531045121481,8.18631578947368,7.41157791890572,38.8666666666667,420.6,392.391304347826,32.804347826087,4.33863319386332,4.23193863319386,5.01576011157601,5.43319386331939
"2007/04/20/afternoon",10.3187969924812,10.1335664335664,7.13647219379052,7.39448946515397,38.8666666666667,420.6,392.391304347826,32.804347826087,2.17885416666667,2.37625,2.40697916666667,2.81854166666667
"2007/04/23/morning",12.4111570247934,9.47871684145589,8.93249607535322,6.96865520728008,34.4424778761062,328.106194690266,394.169117647059,31.3529411764706,3.18767507002801,2.89579831932773,3.7578431372549,3.42703081232493
"2007/04/23/afternoon",11.8333333333333,11.3688850967008,8.9264475743349,9.02922755741127,34.4424778761062,328.106194690266,394.169117647059,31.3529411764706,4.75333333333333,4.95572916666667,5.17479166666667,6.44697916666667
"2007/04/24/morning",10.0945297504798,10.9965034965035,7.30792996910402,7.86884823499098,36.3174603174603,384.134920634921,326.881355932203,28.2372881355932,3.95871687587169,4.25927475592748,4.91938633193863,5.31673640167364
"2007/04/24/afternoon",12.2584392014519,10.1194200686761,7.98041117145074,7.63387528298004,36.3174603174603,384.134920634921,326.881355932203,28.2372881355932,4.28614583333333,3.86385416666667,5.256875,4.5634375
"2007/04/25/morning",9.98997912317328,11.0028348688873,7.45519635495769,9.20451785280544,35.3928571428571,347.690476190476,368.23595505618,31.0674157303371,4.77236111111111,5.26319444444444,5.57513888888889,6.51652777777778
"2007/04/25/afternoon",10.8620512820513,11.6160896130346,8.49836230788612,7.89146277980219,35.3928571428571,347.690476190476,368.23595505618,31.0674157303371,3.51354166666667,3.15822916666667,3.65020833333333,4.10760416666667
"2007/04/26/morning",9.11468812877264,8.78396871945259,6.97838660578387,6.70521353300055,31.506329113924,503.746835443038,446.920454545455,30.0795454545455,3.19721059972106,3.37224546722455,3.87629009762901,3.9231520223152
"2007/04/26/afternoon",10.6813432835821,11.1104528142192,9.04546553808948,8.14242635119462,31.506329113924,503.746835443038,446.920454545455,30.0795454545455,3.89614583333333,3.65645833333333,4.40385416666667,4.27427083333333
"2007/04/27/morning",11.6212025316456,12.3736915561759,9.99725400457666,9.89140271493213,31.6948051948052,357.38961038961,416.484076433121,36.6369426751592,6.08891986062718,6.39804878048781,7.48989547038328,7.59470383275261
"2007/04/27/afternoon",14.246868091378,16.0036192544336,10.9296921549156,10.6220536995286,31.6948051948052,357.38961038961,416.484076433121,36.6369426751592,5.73239583333333,5.3984375,6.27197916666667,6.798125
"2007/05/01/morning",10.5558011049724,11.5710691823899,9.07003546099291,10.1302664541107,30.7159090909091,410.386363636364,379.345679012346,34.0864197530864,5.68388888888889,6.17805555555556,6.39361111111111,7.41680555555556
"2007/05/01/afternoon",13.3794964028777,13.2438863185724,8.23041997729852,8.15992695016958,30.7159090909091,410.386363636364,379.345679012346,34.0864197530864,3.02125,3.25802083333333,3.784375,3.491875
"2007/05/02/morning",9.37334137515078,8.68921966621561,7.76032815704659,7.19057498518079,33.9255319148936,477.265957446808,379.717391304348,28.554347826087,3.67861111111111,3.36958333333333,3.72555555555556,4.51763888888889
"2007/05/02/afternoon",12.5580218068536,9.32345013477089,8.54895666131621,7.75526981450253,33.9255319148936,477.265957446808,379.717391304348,28.554347826087,3.88354166666667,3.83239583333333,4.99135416666667,3.86625
"2007/05/07/morning",11.0236501561803,9.60405797101449,8.61104256631709,8.34143518518519,34.8813559322034,457.016949152542,449.378787878788,46.8636363636364,3.90994397759104,4.0375350140056,5.32829131652661,4.04677871148459
"2007/05/07/afternoon",14.6170977011494,16.2981691368788,7.50961806523557,8.62238398544131,34.8813559322034,457.016949152542,449.378787878788,46.8636363636364,2.8059375,2.96125,3.55697916666667,3.38447916666667
"2007/05/08/morning",10.6884393063584,10.996751137102,7.32908233989465,7.81888591003873,35.4905660377358,546.207547169811,500.566037735849,39.7547169811321,3.67166666666667,3.64555555555556,4.24611111111111,4.13041666666667
"2007/05/08/afternoon",12.0518783542039,11.6411943319838,8.54020467836257,7.83419548053362,35.4905660377358,546.207547169811,500.566037735849,39.7547169811321,3.6509375,2.99739583333333,3.39135416666667,4.03520833333333
"2007/05/09/morning",12.4598811292719,11.2624113475177,7.65391621129326,7.42742217558587,35,599.883116883117,509.76,29.1866666666667,3.50166666666667,2.94930555555556,3.75388888888889,3.88583333333333
"2007/05/09/afternoon",10.6870944484499,11.7210460772105,7.84201196543319,7.8621236133122,35,599.883116883117,509.76,29.1866666666667,3.6865625,3.61739583333333,4.71489583333333,3.57854166666667
"2007/05/10/morning",10.2385274836107,10.6054913294798,7.57591761288619,8.57215392838055,44.53125,464.515625,454.087719298246,48.3684210526316,3.98472222222222,4.45513888888889,5,5.06861111111111
"2007/05/10/afternoon",11.9544603867748,12.8802816901408,8.01502504173623,8.68266832917706,44.53125,464.515625,454.087719298246,48.3684210526316,3.000625,2.90145833333333,3.34104166666667,3.4259375
"2007/05/11/morning",11.3391765185487,13.5815704553603,8.16637554585153,9.38971141781681,50.9473684210526,596.491228070175,503.903846153846,50.1346153846154,5.21645746164575,5.2186889818689,5.77461645746165,7.14281729428173
"2007/05/11/afternoon",14.2145328719723,13.4377962085308,9.59511924570161,8.60005422993492,50.9473684210526,596.491228070175,503.903846153846,50.1346153846154,3.60416666666667,3.30385416666667,4.23375,3.79739583333333
"2007/05/14/morning",13.6279554937413,8.60245901639344,9.3070204904266,7.79524517087667,41.9130434782609,517.934782608696,649.407407407407,35.7407407407407,3.86429567642957,3.65843793584379,4.6186889818689,4.15509065550907
"2007/05/14/afternoon",11.2505910165485,12.2019790454016,8.14417086917829,8.33127208480565,41.9130434782609,517.934782608696,649.407407407407,35.7407407407407,2.85979166666667,2.9471875,2.83239583333333,3.8746875
"2007/05/15/morning",11.4750343563903,14.9604966139955,8.85083754320659,10.6923309178744,42.1549295774648,506.056338028169,606.723684210526,48.3947368421053,4.64267782426778,4.93905160390516,5.82022315202232,6.06471408647141
"2007/05/15/afternoon",15.0044671346522,16.0857891290111,9.38424821002387,9.46992176962503,42.1549295774648,506.056338028169,606.723684210526,48.3947368421053,3.68625,3.65677083333333,4.15166666666667,4.45947916666667
"2007/05/16/morning",11.5529411764706,14.3569467325645,8.33125339120998,9.69589209074188,42.2321428571429,681.642857142857,606.490196078431,53.6078431372549,4.26513888888889,4.39277777777778,4.83388888888889,5.48972222222222
"2007/05/16/afternoon",14.4392425039453,15.7550689375507,9.55151346848098,9.33378414931025,42.2321428571429,681.642857142857,606.490196078431,53.6078431372549,3.5828125,3.59447916666667,4.551875,3.44708333333333
"2007/05/17/morning",14.3036544850498,9.83651366683858,9.22727272727273,8.00653038046564,47.0338983050847,496.915254237288,624.898550724638,56.0579710144928,4.03180555555556,3.91652777777778,4.71166666666667,4.57458333333333
"2007/05/17/afternoon",10.7669902912621,12.021067925899,7.63684771033014,8.59365853658537,47.0338983050847,496.915254237288,624.898550724638,56.0579710144928,3.73489583333333,3.67020833333333,3.71072916666667,5.17239583333333
"2007/05/18/morning",10.8305378831695,12.6705504218562,8.29527044682519,9.74673420421221,39.8761904761905,506.552380952381,556.454545454545,41.9909090909091,4.40916666666667,5.07777777777778,5.07166666666667,6.38361111111111
"2007/05/18/afternoon",13.5318536785861,14.0245601173021,9.87323050919079,9.99729223078525,39.8761904761905,506.552380952381,556.454545454545,41.9909090909091,4.86770833333333,4.9996875,5.63583333333333,6.32947916666667
"2007/05/21/morning",12.4922440537746,10.4731792411688,9.3870778267254,8.36041874376869,49.241935483871,686.983870967742,475.08064516129,50.5483870967742,4.43930555555556,4.65861111111111,5.49597222222222,5.76208333333333
"2007/05/21/afternoon",14.4359438660027,12.2719621251973,8.99156315912819,9.21174764321972,49.241935483871,686.983870967742,475.08064516129,50.5483870967742,3.9965625,3.9696875,5.27145833333333,4.38572916666667
"2007/05/22/morning",12.7864261983863,12.2512886597938,9.3068340306834,7.97929078014184,33.9052631578947,523.010526315789,491.229885057471,47.8965517241379,4.63402777777778,3.90652777777778,5.54,4.74472222222222
"2007/05/22/afternoon",12.833397019488,13.6993684210526,8.92313432835821,8.94561621174524,33.9052631578947,523.010526315789,491.229885057471,47.8965517241379,4.98208333333333,4.50635416666667,5.54552083333333,5.75385416666667
"2007/05/23/morning",17.2850140056022,12.5763274336283,9.8458523840627,8.54070473876063,34.5915492957746,543.676056338028,536.530864197531,52.962962962963,4.18722222222222,3.905,5.09611111111111,4.97486111111111
"2007/05/23/afternoon",13.3111236589497,13.9423676012461,8.55762987012987,8.61736590547,34.5915492957746,543.676056338028,536.530864197531,52.962962962963,3.2946875,3.38052083333333,3.78458333333333,4.40322916666667
"2007/05/24/morning",9.05428443248093,10.2048314041268,6.32582582582583,6.92123655913978,39.3414634146341,440.670731707317,481.20987654321,31.5432098765432,3.51083333333333,3.57597222222222,4.11402777777778,4.40166666666667
"2007/05/24/afternoon",10.2998324958124,10.370493162039,7.30902696365768,7.1231310466139,39.3414634146341,440.670731707317,481.20987654321,31.5432098765432,3.2471875,3.37458333333333,4.01041666666667,3.91604166666667
"2007/05/25/morning",11.76,14.1535836177474,8.68725422160537,10.8200194836824,37.6909090909091,594.890909090909,509.470588235294,40.843137254902,5.23779637377964,6.19623430962343,6.49232914923291,7.79456066945607
"2007/05/25/afternoon",12.5150214592275,11.6626248216833,7.75086396481307,8.00615006150061,37.6909090909091,594.890909090909,509.470588235294,40.843137254902,2.56989583333333,2.71208333333333,3.30520833333333,2.80208333333333
"2007/05/28/morning",14.3442525312686,10.609756097561,9.68408865365531,7.25619103773585,37.5084745762712,554.135593220339,528.038461538462,50.7692307692308,4.08298465829847,3.43277545327755,4.85620641562064,4.41436541143654
"2007/05/28/afternoon",13.4781626506024,12.776180698152,7.37320574162679,7.40137683328345,37.5084745762712,554.135593220339,528.038461538462,50.7692307692308,2.56833333333333,2.57583333333333,2.88479166666667,3.07458333333333
"2007/05/29/morning",10.618086696562,10.8285024154589,8.54444712117562,7.35554951033732,40.7027027027027,583.405405405405,522.428571428571,42.1428571428571,4.92611111111111,3.75541666666667,5.65111111111111,4.53097222222222
"2007/05/29/afternoon",10.9901659496005,11.2587354409318,6.65001580777743,7.66553480475382,40.7027027027027,583.405405405405,522.428571428571,42.1428571428571,2.19104166666667,2.3515625,2.84635416666667,2.30583333333333
"2007/05/30/morning",10.6248180494905,9.98630136986301,8.32702160837603,8.56647269471799,40.1639344262295,578.639344262295,510.962264150943,39.7735849056604,5.19166666666667,5.31597222222222,6.09916666666667,6.24402777777778
"2007/05/30/afternoon",14.1762951919493,15.4450281425891,10.1800818553888,11.2423668639053,40.1639344262295,578.639344262295,510.962264150943,39.7735849056604,5.44104166666667,4.9478125,6.221875,6.34270833333333
"2007/05/31/morning",14.6068027210884,9.88792863116811,10.5396470851016,10.1017689906348,47.5952380952381,535.27380952381,480.5,48.0731707317073,6.58103207810321,6.7697350069735,8.93919107391911,7.28451882845188
"2007/05/31/afternoon",16.4890965732087,16.1107614852108,9.28653366583541,9.96948608137045,47.5952380952381,535.27380952381,480.5,48.0731707317073,3.8790625,3.87979166666667,4.83645833333333,4.4828125
"2007/06/01/morning",7.22680412371134,7.40740740740741,12.4007561436673,12.3380414312618,10.2222222222222,213.555555555556,244.464285714286,14.1428571428571,1.82222222222222,1.81986111111111,1.94444444444444,1.83
"2007/06/01/afternoon",5.32275132275132,8.51569506726457,12.623322147651,14.0923766816144,10.2222222222222,213.555555555556,244.464285714286,14.1428571428571,1.56739583333333,1.63677083333333,1.65208333333333,1.70458333333333
"2007/06/04/morning",6.85561497326203,7.16901408450704,12.3438556933484,11.7660594439118,9.29411764705882,235.323529411765,273.4,20,1.52705718270572,1.7115760111576,1.52775453277545,1.86708507670851
"2007/06/04/afternoon",9.01470588235294,10.995145631068,10.3181427343078,12.2669735327963,9.29411764705882,235.323529411765,273.4,20,1.25,1.11041666666667,1.19770833333333,1.30666666666667
"2007/06/05/morning",10.2105263157895,8.43935926773455,14.9805389221557,14.1780238500852,15.7872340425532,305.489361702128,377.469387755102,17.734693877551,2.77972222222222,2.31180555555556,2.66916666666667,2.7275
"2007/06/05/afternoon",13.9617647058824,10.4355300859599,15.7343065693431,15.8551111111111,15.7872340425532,305.489361702128,377.469387755102,17.734693877551,2.24541666666667,1.85802083333333,2.11,2.2078125
"2007/06/06/morning",11.5243553008596,9.09973045822102,12.0943643512451,14.4860111910472,17.9714285714286,382.742857142857,392.026315789474,19.6315789473684,2.56333333333333,2.51694444444444,2.77583333333333,2.565
"2007/06/06/afternoon",11.4271099744246,10.2422222222222,11.1771247021446,14.033303330333,17.9714285714286,382.742857142857,392.026315789474,19.6315789473684,1.46583333333333,1.6240625,1.69552083333333,1.60541666666667
"2007/06/07/morning",11.3659574468085,15.7943786982249,10.9599236641221,12.7276519666269,24,462.915662650602,462.015873015873,24.4603174603175,3.20390516039052,2.97866108786611,3.4186889818689,3.55048814504881
"2007/06/07/afternoon",12.1977559607293,13.4987244897959,10.1707650273224,10.6089743589744,24,462.915662650602,462.015873015873,24.4603174603175,3.10208333333333,2.41354166666667,3.50541666666667,2.61145833333333
"2007/06/08/morning",9.86788089043076,16.1982815598149,9.24647364513734,12.8661506942864,45.1372549019608,551.078431372549,529.829787234043,46.3404255319149,6.97759103641457,7.91610644257703,8.73795518207283,9.8672268907563
"2007/06/08/afternoon",13.4624456859094,13.908315565032,8.05609684086212,7.66561514195584,45.1372549019608,551.078431372549,529.829787234043,46.3404255319149,2.84229166666667,2.784375,3.51979166666667,3.33385416666667
"2007/06/11/morning",12.6031007751938,10.2997260273973,8.62808698857354,7.35714285714286,50.4444444444444,496.527777777778,576,61.7317073170732,3.26471408647141,3.27531380753138,3.48396094839609,4.12022315202231
"2007/06/11/afternoon",11.8396288933068,12.0476470588235,7.87392,8.27237813884786,50.4444444444444,496.527777777778,576,61.7317073170732,2.563125,2.916875,2.9553125,3.4025
"2007/06/12/morning",11.8853674983142,13.2853216052776,7.34545959455707,8.69311859443631,53.5192307692308,664.442307692308,614.963636363636,37.4181818181818,3.67375,4.12319444444444,4.10541666666667,5.15347222222222
"2007/06/12/afternoon",13.8300653594771,15.5149957155099,7.89894736842105,8.46842283012496,53.5192307692308,664.442307692308,614.963636363636,37.4181818181818,2.73583333333333,2.61197916666667,3.19447916666667,3.11489583333333
"2007/06/13/morning",13.0750766087845,14.8892288861689,8.17065127782358,9.5357246167197,62.0344827586207,683.448275862069,646.793103448276,59.0689655172414,4.14686192468619,4.5976290097629,5.60808926080893,5.09804741980474
"2007/06/13/afternoon",14.445219123506,14.7413897280967,9.76930668640513,9.48082045817794,62.0344827586207,683.448275862069,646.793103448276,59.0689655172414,4.12447916666667,3.70739583333333,4.72,4.35354166666667
"2007/06/14/morning",13.2986683576411,11.9655455291222,8.96917148362235,8.01119751166407,14.9411764705882,812.941176470588,699.190476190476,40.4761904761905,3.24616457461646,3.59218967921897,4.21255230125523,3.5744769874477
"2007/06/14/afternoon",10.9504057709648,9.63917525773196,7.68199381761978,7.21336858006042,14.9411764705882,812.941176470588,699.190476190476,40.4761904761905,2.0709375,1.9896875,2.15916666666667,2.26458333333333
"2007/06/15/morning",13.5333333333333,7.70349492671928,6.80147058823529,6.01440677966102,41.3953488372093,806.186046511628,809.024390243902,45.0243902439024,1.67013888888889,1.97138888888889,2.11125,1.75888888888889
"2007/06/15/afternoon",13.4686971235195,15.352422907489,7.97447351627313,9.19107629427793,41.3953488372093,806.186046511628,809.024390243902,45.0243902439024,2.60333333333333,2.8109375,3.55822916666667,2.8059375
"2007/06/18/morning",12.6892076502732,11.0913294797688,8.03463616142358,8.88812154696133,51.3404255319149,908.765957446809,733.452830188679,45.3207547169811,3.52649930264993,3.58995815899582,4.10976290097629,4.00641562064156
"2007/06/18/afternoon",14.6977401129943,16.0986328125,8.2624203821656,9.28412438625205,51.3404255319149,908.765957446809,733.452830188679,45.3207547169811,2.7025,2.95447916666667,3.7696875,2.85635416666667
"2007/06/19/morning",11.109693877551,13.8294642857143,6.31413947536788,7.92005023022185,58.95,1098.6,1271.85714285714,23.0952380952381,2.74138888888889,2.62791666666667,3.04722222222222,3.39388888888889
"2007/06/19/afternoon",11.0939024390244,13.5340909090909,8.30392656807751,8.39671232876712,58.95,1098.6,1271.85714285714,23.0952380952381,1.69625,1.59625,1.843125,1.78322916666667
"2007/06/20/morning",12.888455103179,11.986076986077,9.27259766181922,7.18999345977763,50.5116279069767,836.976744186047,923.928571428571,50.1666666666667,4.51652777777778,3.05375,4.76819444444444,4.05875
"2007/06/20/afternoon",13.3669994128009,13.7202538339503,8.99856733524355,9.66048699501937,50.5116279069767,836.976744186047,923.928571428571,50.1666666666667,3.27135416666667,3.63677083333333,3.9178125,4.0265625
"2007/06/21/morning",11.0136029411765,11.2313846153846,8.28326281147156,9.62105602060528,54.46875,786.1875,724.7,82.8,4.91450488145049,4.16778242677824,6.33835425383543,4.3278940027894
"2007/06/21/afternoon",12.4535246412976,12.7481012658228,7.39485668363247,8.01116199198626,54.46875,786.1875,724.7,82.8,2.87552083333333,2.91572916666667,3.2734375,3.42770833333333
"2007/06/22/morning",10.1463907117617,12.822233350025,6.91549642769155,8.6295473479589,51.0461538461538,755.753846153846,803.327868852459,46.2295081967213,3.89861111111111,4.31597222222222,4.41763888888889,5.36208333333333
"2007/06/22/afternoon",14.5425123422929,16.5731034482759,8.65977626459144,9.31189810500155,51.0461538461538,755.753846153846,803.327868852459,46.2295081967213,3.70927083333333,3.12239583333333,4.3296875,3.78760416666667
"2007/06/25/morning",10.8250871080139,11.5005813953488,7.32227891156463,7.15855221012172,65.9019607843137,688.509803921569,678.057692307692,52.0192307692308,3.58791666666667,3.10402777777778,3.84972222222222,4.31652777777778
"2007/06/25/afternoon",15.0721052631579,14.4001848428835,9.9255021612001,9.22683706070288,65.9019607843137,688.509803921569,678.057692307692,52.0192307692308,4.06635416666667,4.21166666666667,4.83104166666667,5.19083333333333
"2007/06/26/morning",12.5504750593824,15.8086956521739,7.70780214176441,9.48700371322479,44.6851851851852,683.611111111111,777.822222222222,65.2666666666667,4.19861111111111,4.61305555555556,4.94513888888889,5.97152777777778
"2007/06/26/afternoon",16.8879120879121,14.9694757796948,8.91262403528115,8.46032655399599,44.6851851851852,683.611111111111,777.822222222222,65.2666666666667,3.36822916666667,3.0765625,3.77125,3.92854166666667
"2007/06/27/morning",13.0868644067797,17.4228529839884,8.35427769985975,9.19594997022037,41.7735849056604,594.716981132075,790.338709677419,75.1612903225806,4.13652777777778,4.28888888888889,4.92291666666667,5.32763888888889
"2007/06/27/afternoon",13.2209302325581,15.2364969135802,9.53555613441,10.4367074014296,41.7735849056604,594.716981132075,790.338709677419,75.1612903225806,3.81322916666667,4.715,4.48489583333333,5.96510416666667
"2007/06/28/morning",16.4033953112369,11.5506706408346,8.77840909090909,7.99727148703956,38.8055555555556,731.888888888889,781.714285714286,50.7714285714286,3.64791666666667,3.25666666666667,4.30833333333333,3.78263888888889
"2007/06/28/afternoon",15.3058532563891,14.3050228310502,8.68355359765051,8.26567055393586,38.8055555555556,731.888888888889,781.714285714286,50.7714285714286,2.46395833333333,2.36260416666667,2.92010416666667,2.68614583333333
"2007/06/29/morning",15.0402521823472,12.6621118012422,10.3734370658516,7.87037560011296,36.9855072463768,804.623188405797,620.58904109589,36.5616438356164,5.18527777777778,3.87069444444444,5.89777777777778,5.03666666666667
"2007/06/29/afternoon",14.9032602886157,15.1351863550221,9.2911227154047,9.59694477085781,36.9855072463768,804.623188405797,620.58904109589,36.5616438356164,3.70677083333333,3.40291666666667,4.51614583333333,3.93458333333333
"2007/07/02/morning",11.8282352941176,11.9626972740316,7.7438202247191,8.46088193456615,71.25,847.21875,675.464285714286,76,3.35027777777778,3.30444444444444,3.78166666666667,4.2025
"2007/07/02/afternoon",13.9429160935351,15.2685643564356,8.80689412592332,9.11716524216524,71.25,847.21875,675.464285714286,76,2.608125,2.66677083333333,3.56770833333333,2.54739583333333
"2007/07/03/morning",12.1241050119332,8.06642066420664,6.71487603305785,7.67810399717014,66.375,954.041666666667,879.76,47.36,2.25694444444444,3.01472222222222,3.10694444444444,2.59541666666667
"2007/07/03/afternoon",11.6774891774892,11.3560849967804,8.89521640091116,8.20306258322237,66.375,954.041666666667,879.76,47.36,2.84739583333333,2.566875,2.87333333333333,3.2253125
"2007/07/04/morning",13.9969604863222,12.4416826003824,7.68424935448174,7.61620849696537,32.7142857142857,1156.47619047619,1133.17857142857,25.7857142857143,2.89333333333333,2.96291666666667,3.92013888888889,3.24180555555556
"2007/07/04/afternoon",9.37375964718853,14.6546854942234,7.375,8.21956406166932,32.7142857142857,1156.47619047619,1133.17857142857,25.7857142857143,1.6778125,1.61052083333333,1.64270833333333,2.08739583333333
"2007/07/05/morning",13.6983695652174,10.181922855498,8.90133003402413,6.64283735106678,30.695652173913,657.913043478261,775.741935483871,45.7741935483871,3.99694444444444,3.32972222222222,5.19583333333333,3.90958333333333
"2007/07/05/afternoon",8.79615384615385,12.8217391304348,6.47517216382747,7.34957983193277,30.695652173913,657.913043478261,775.741935483871,45.7741935483871,1.8609375,1.82208333333333,1.82,2.42708333333333
"2007/07/06/morning",10.6322274881517,16.425293217746,8.50077679958571,11.6254256526674,33.9393939393939,1008.45454545455,786.935483870968,22.4838709677419,4.55972222222222,5.69,5.6025,6.91875
"2007/07/06/afternoon",12.1124361158433,11.2606382978723,7.83619210977702,7.56411439114391,33.9393939393939,1008.45454545455,786.935483870968,22.4838709677419,1.90354166666667,1.70822916666667,2.31510416666667,1.89010416666667
"2007/07/09/morning",13.0552677029361,9.2031122031122,9.66323331840573,7.99926766752105,45.75,1089.25,1287.46153846154,42.3846153846154,2.99694444444444,3.03416666666667,3.72583333333333,3.00333333333333
"2007/07/09/afternoon",10.539666993144,11.1274014155713,7.66,7.41100601891659,45.75,1089.25,1287.46153846154,42.3846153846154,1.87510416666667,1.795625,2.0334375,2.07729166666667
"2007/07/10/morning",12.6247357293869,15.0994923857868,9.13388090349076,9.32707774798928,32.8181818181818,1445.81818181818,1304.57142857143,61.3571428571429,3.08902777777778,2.89916666666667,3.23388888888889,3.72319444444444
"2007/07/10/afternoon",11.4946492271106,10.5776397515528,7.23119636547198,7.58786279683377,32.8181818181818,1445.81818181818,1304.57142857143,61.3571428571429,1.4921875,1.4978125,1.84614583333333,1.50416666666667
"2007/07/11/morning",9.3147113594041,15.3376963350785,7.52006105538596,11.1562707365627,47.0740740740741,1074.7037037037,996.583333333333,20.75,4.80990237099024,4.68967921896792,4.81352859135286,5.98675034867504
"2007/07/11/afternoon",13.7822177822178,12.8102325581395,9.12237623762376,8.14107717041801,47.0740740740741,1074.7037037037,996.583333333333,20.75,2.399375,2.10989583333333,2.5134375,2.6034375
"2007/07/12/morning",14.8127240143369,10.403451995685,7.99740372133276,7.70310825294748,73.6739130434783,659.717391304348,751.742424242424,45.8787878787879,2.56694444444444,2.99458333333333,3.61361111111111,2.71486111111111
"2007/07/12/afternoon",12.3738819320215,16.3443472627146,11.7445846227089,13.152750965251,73.6739130434783,659.717391304348,751.742424242424,45.8787878787879,5.13947916666667,5.67760416666667,5.07104166666667,7.11145833333333
"2007/07/13/morning",16.3469846984698,9.55862874951305,11.4423128164135,8.82153518123667,58.8846153846154,1136.61538461538,972.375,78.25,6.01442577030812,5.79453781512605,7.49229691876751,5.77871148459384
"2007/07/13/afternoon",17.0774539877301,13.4650837988827,9.20637958532695,9.39633198632266,58.8846153846154,1136.61538461538,972.375,78.25,3.00645833333333,3.14875,3.81572916666667,3.52822916666667
"2007/07/17/morning",11.631161971831,14.6807928913192,7.99055989583333,10.3980617372577,78.1666666666667,1064.95833333333,979.571428571429,50.6190476190476,3.40930555555556,4.02347222222222,4.10083333333333,4.87402777777778
"2007/07/17/afternoon",13.9121338912134,12.4249011857708,8.60298507462687,7.22720063441713,78.1666666666667,1064.95833333333,979.571428571429,50.6190476190476,2.10145833333333,1.89864583333333,2.24770833333333,2.39510416666667
"2007/07/18/morning",11.1068100358423,16.0202678248281,8.21347191684989,13.4749706227967,42.3333333333333,734.488888888889,772.54347826087,46.2173913043478,5.70722222222222,7.96333333333333,7.66055555555556,8.48416666666667
"2007/07/18/afternoon",15.3244985673352,15.7096273291925,10.4474375821288,9.33297326492034,42.3333333333333,734.488888888889,772.54347826087,46.2173913043478,3.31270833333333,3.6,4.22291666666667,3.7278125
"2007/07/19/morning",14.3349633251834,11.1828396322778,8.66201859229748,8.63335435056747,91.4411764705882,1058.58823529412,744.142857142857,75.2857142857143,3.62361111111111,3.80347222222222,3.9925,4.69638888888889
"2007/07/19/afternoon",14.7369093231162,16.4404296875,8.54971801721579,8.99820143884892,91.4411764705882,1058.58823529412,744.142857142857,75.2857142857143,3.00041666666667,2.60572916666667,3.89895833333333,3.23125
"2007/07/20/morning",18.3764988009592,10.6535908267954,9.81344356578001,6.69372801875733,80.1052631578947,639.105263157895,854.6,37.5,3.79180555555556,3.17208333333333,4.40777777777778,3.96972222222222
"2007/07/20/afternoon",12.0883435582822,12.170692431562,6.57304526748971,6.85022026431718,80.1052631578947,639.105263157895,854.6,37.5,1.9965625,2.10572916666667,2.16885416666667,2.52479166666667
