,p_UU,p_UD,p_DU,p_DD
2007/07/10/morning,0.222222222222222,0.777777777777778,0.777777777777778,0.222222222222222
2007/07/11/morning,0.409090909090909,0.590909090909091,0.692307692307692,0.307692307692308
2007/07/12/morning,0.285714285714286,0.714285714285714,0.789473684210526,0.210526315789474
2007/07/13/morning,0.344827586206897,0.655172413793103,0.826086956521739,0.173913043478261
2007/07/17/morning,0.217391304347826,0.782608695652174,0.575757575757576,0.424242424242424
2007/07/18/morning,0.233766233766234,0.766233766233766,0.674418604651163,0.325581395348837
2007/07/19/morning,0.225,0.775,0.697674418604651,0.302325581395349
2007/07/20/morning,0.307692307692308,0.692307692307692,0.722222222222222,0.277777777777778
2007/07/23/morning,0.319148936170213,0.680851063829787,0.66,0.34
2007/07/24/morning,0.211538461538462,0.788461538461538,0.661290322580645,0.338709677419355
2007/07/25/morning,0.36,0.64,0.746031746031746,0.253968253968254
2007/07/26/morning,0.285714285714286,0.714285714285714,0.72,0.28
2007/07/27/morning,0.323308270676692,0.676691729323308,0.6953125,0.3046875
2007/07/30/morning,0.401785714285714,0.598214285714286,0.650485436893204,0.349514563106796
2007/07/31/morning,0.25,0.75,0.757142857142857,0.242857142857143
2007/08/01/morning,0.252631578947368,0.747368421052632,0.752688172043011,0.247311827956989
2007/08/02/morning,0.348314606741573,0.651685393258427,0.651685393258427,0.348314606741573
2007/08/03/morning,0.333333333333333,0.666666666666667,0.684210526315789,0.315789473684211
2007/08/06/morning,0.389830508474576,0.610169491525424,0.645454545454546,0.354545454545455
2007/08/07/morning,0.304878048780488,0.695121951219512,0.587628865979381,0.412371134020619
2007/08/08/morning,0.301136363636364,0.698863636363636,0.723529411764706,0.276470588235294
2007/08/09/morning,0.329411764705882,0.670588235294118,0.717948717948718,0.282051282051282
2007/08/10/morning,0.322368421052632,0.677631578947368,0.651898734177215,0.348101265822785
2007/08/13/morning,0.27891156462585,0.72108843537415,0.701986754966887,0.298013245033113
2007/08/14/morning,0.26,0.74,0.654867256637168,0.345132743362832
2007/08/15/morning,0.303030303030303,0.696969696969697,0.681159420289855,0.318840579710145
2007/08/16/morning,0.276595744680851,0.723404255319149,0.673267326732673,0.326732673267327
2007/08/17/morning,0.298076923076923,0.701923076923077,0.672811059907834,0.327188940092166
2007/08/20/morning,0.294685990338164,0.705314009661836,0.733668341708543,0.266331658291457
2007/08/21/morning,0.369047619047619,0.630952380952381,0.72108843537415,0.27891156462585
2007/08/22/morning,0.348484848484849,0.651515151515151,0.702479338842975,0.297520661157025
2007/08/23/morning,0.242990654205607,0.757009345794392,0.725663716814159,0.274336283185841
2007/08/24/morning,0.21875,0.78125,0.666666666666667,0.333333333333333
2007/08/27/morning,0.215686274509804,0.784313725490196,0.639344262295082,0.360655737704918
2007/08/28/morning,0.385714285714286,0.614285714285714,0.767857142857143,0.232142857142857
2007/08/29/morning,0.26890756302521,0.73109243697479,0.704918032786885,0.295081967213115
2007/08/30/morning,0.233766233766234,0.766233766233766,0.7375,0.2625
2007/08/31/morning,0.381578947368421,0.618421052631579,0.657534246575342,0.342465753424658
2007/09/03/morning,0.518518518518518,0.481481481481481,0.481481481481481,0.518518518518518
2007/09/04/morning,0.580645161290323,0.419354838709677,0.619047619047619,0.380952380952381
2007/09/05/morning,0.518518518518518,0.481481481481481,0.342857142857143,0.657142857142857
2007/09/06/morning,0.534246575342466,0.465753424657534,0.486111111111111,0.513888888888889
2007/09/07/morning,0.627118644067797,0.372881355932203,0.578947368421053,0.421052631578947
2007/09/10/morning,0.588888888888889,0.411111111111111,0.655172413793103,0.344827586206897
2007/09/11/morning,0.461538461538462,0.538461538461538,0.608695652173913,0.391304347826087
2007/09/12/morning,0.377049180327869,0.622950819672131,0.703703703703704,0.296296296296296
2007/09/13/morning,0.4,0.6,0.5625,0.4375
2007/09/14/morning,0.383928571428571,0.616071428571429,0.766666666666667,0.233333333333333
2007/09/18/morning,0.300884955752212,0.699115044247788,0.666666666666667,0.333333333333333
2007/09/19/morning,0.278481012658228,0.721518987341772,0.743589743589744,0.256410256410256
2007/09/20/morning,0.306666666666667,0.693333333333333,0.658227848101266,0.341772151898734
2007/09/21/morning,0.442622950819672,0.557377049180328,0.625,0.375
2007/09/25/morning,0.298245614035088,0.701754385964912,0.640625,0.359375
2007/09/26/morning,0.266666666666667,0.733333333333333,0.721311475409836,0.278688524590164
2007/09/27/morning,0.372549019607843,0.627450980392157,0.837837837837838,0.162162162162162
2007/09/28/morning,0.258620689655172,0.741379310344828,0.581081081081081,0.418918918918919
2007/10/01/morning,0.364864864864865,0.635135135135135,0.746031746031746,0.253968253968254
2007/10/02/morning,0.321428571428571,0.678571428571429,0.655172413793103,0.344827586206897
2007/10/03/morning,0.266666666666667,0.733333333333333,0.716666666666667,0.283333333333333
2007/10/04/morning,0.341772151898734,0.658227848101266,0.684210526315789,0.315789473684211
2007/10/05/morning,0.306122448979592,0.693877551020408,0.673076923076923,0.326923076923077
2007/10/09/morning,0.276595744680851,0.723404255319149,0.755555555555556,0.244444444444444
2007/10/10/morning,0.314285714285714,0.685714285714286,0.766666666666667,0.233333333333333
2007/10/11/morning,0.342105263157895,0.657894736842105,0.714285714285714,0.285714285714286
2007/10/12/morning,0.26530612244898,0.73469387755102,0.654545454545455,0.345454545454545
2007/10/15/morning,0.333333333333333,0.666666666666667,0.59375,0.40625
2007/10/16/morning,0.345679012345679,0.654320987654321,0.710526315789474,0.289473684210526
2007/10/17/morning,0.325301204819277,0.674698795180723,0.577319587628866,0.422680412371134
2007/10/18/morning,0.391304347826087,0.608695652173913,0.717948717948718,0.282051282051282
2007/10/19/morning,0.292134831460674,0.707865168539326,0.642857142857143,0.357142857142857
2007/10/22/morning,0.373831775700935,0.626168224299065,0.666666666666667,0.333333333333333
2007/10/23/morning,0.32,0.68,0.755555555555556,0.244444444444444
2007/10/24/morning,0.42,0.58,0.674418604651163,0.325581395348837
2007/10/25/morning,0.376623376623377,0.623376623376623,0.573170731707317,0.426829268292683
2007/10/26/morning,0.272727272727273,0.727272727272727,0.653333333333333,0.346666666666667
2007/10/29/morning,0.25,0.75,0.755102040816326,0.244897959183673
2007/10/30/morning,0.280701754385965,0.719298245614035,0.727272727272727,0.272727272727273
2007/10/31/morning,0.254237288135593,0.745762711864407,0.698412698412698,0.301587301587302
2007/11/01/morning,0.345454545454545,0.654545454545455,0.7,0.3
2007/11/02/morning,0.432432432432432,0.567567567567568,0.67741935483871,0.32258064516129
2007/11/05/morning,0.39622641509434,0.60377358490566,0.6,0.4
2007/11/06/morning,0.427184466019417,0.572815533980582,0.707317073170732,0.292682926829268
2007/11/07/morning,0.2,0.8,0.714285714285714,0.285714285714286
2007/11/08/morning,0.317073170731707,0.682926829268293,0.622222222222222,0.377777777777778
2007/11/09/morning,0.302752293577982,0.697247706422018,0.622950819672131,0.377049180327869
2007/11/12/morning,0.341463414634146,0.658536585365854,0.704347826086957,0.295652173913043
2007/11/13/morning,0.347457627118644,0.652542372881356,0.631147540983607,0.368852459016393
2007/11/14/morning,0.317757009345794,0.682242990654206,0.701923076923077,0.298076923076923
2007/11/15/morning,0.380281690140845,0.619718309859155,0.681818181818182,0.318181818181818
2007/11/16/morning,0.284313725490196,0.715686274509804,0.657657657657658,0.342342342342342
2007/11/19/morning,0.25974025974026,0.74025974025974,0.636363636363636,0.363636363636364
2007/11/20/morning,0.344827586206897,0.655172413793103,0.707547169811321,0.292452830188679
2007/11/21/morning,0.253623188405797,0.746376811594203,0.705479452054795,0.294520547945205
2007/11/22/morning,0.375,0.625,0.638613861386139,0.361386138613861
2007/11/26/morning,0.373626373626374,0.626373626373626,0.736842105263158,0.263157894736842
2007/11/27/morning,0.333333333333333,0.666666666666667,0.647058823529412,0.352941176470588
2007/11/28/morning,0.329268292682927,0.670731707317073,0.666666666666667,0.333333333333333
2007/11/29/morning,0.317073170731707,0.682926829268293,0.658823529411765,0.341176470588235
2007/11/30/morning,0.347826086956522,0.652173913043478,0.766666666666667,0.233333333333333
2007/12/03/morning,0.447368421052632,0.552631578947368,0.567567567567568,0.432432432432432
2007/12/04/morning,0.533333333333333,0.466666666666667,0.424242424242424,0.575757575757576
2007/12/05/morning,0.472222222222222,0.527777777777778,0.473684210526316,0.526315789473684
2007/12/06/morning,0.509090909090909,0.490909090909091,0.692307692307692,0.307692307692308
2007/12/07/morning,0.65,0.35,0.433333333333333,0.566666666666667
2007/12/10/morning,0.405405405405405,0.594594594594595,0.448979591836735,0.551020408163265
2007/12/11/morning,0.48780487804878,0.51219512195122,0.538461538461538,0.461538461538462
2007/12/12/morning,0.413793103448276,0.586206896551724,0.62962962962963,0.37037037037037
2007/12/13/morning,0.205128205128205,0.794871794871795,0.709302325581395,0.290697674418605
2007/12/14/morning,0.408759124087591,0.591240875912409,0.653225806451613,0.346774193548387
2007/12/17/morning,0.354430379746835,0.645569620253165,0.8,0.2
2007/12/18/morning,0.42156862745098,0.57843137254902,0.641304347826087,0.358695652173913
2007/12/19/morning,0.320512820512821,0.67948717948718,0.67948717948718,0.320512820512821
2007/12/20/morning,0.409090909090909,0.590909090909091,0.573529411764706,0.426470588235294
2007/12/21/morning,0.381818181818182,0.618181818181818,0.708333333333333,0.291666666666667
2007/12/25/morning,0.262295081967213,0.737704918032787,0.721311475409836,0.278688524590164
2007/12/26/morning,0.16,0.84,0.628571428571429,0.371428571428571
2007/12/27/morning,0.416666666666667,0.583333333333333,0.464285714285714,0.535714285714286
2007/12/28/morning,0.27710843373494,0.72289156626506,0.614583333333333,0.385416666666667
2007/01/05/afternoon,0.36231884057971,0.63768115942029,0.641791044776119,0.358208955223881
2007/01/09/afternoon,0.369230769230769,0.630769230769231,0.759259259259259,0.240740740740741
2007/01/10/afternoon,0.383561643835616,0.616438356164384,0.666666666666667,0.333333333333333
2007/01/11/afternoon,0.301724137931034,0.698275862068966,0.650793650793651,0.349206349206349
2007/01/12/afternoon,0.319444444444444,0.680555555555556,0.604938271604938,0.395061728395062
2007/01/15/afternoon,0.236363636363636,0.763636363636364,0.781818181818182,0.218181818181818
2007/01/16/afternoon,0.30952380952381,0.69047619047619,0.681818181818182,0.318181818181818
2007/01/17/afternoon,0.354838709677419,0.645161290322581,0.689655172413793,0.310344827586207
2007/01/18/afternoon,0.313725490196078,0.686274509803922,0.669811320754717,0.330188679245283
2007/01/19/afternoon,0.322916666666667,0.677083333333333,0.722222222222222,0.277777777777778
2007/01/22/afternoon,0.288461538461538,0.711538461538462,0.745098039215686,0.254901960784314
2007/01/23/afternoon,0.403846153846154,0.596153846153846,0.688888888888889,0.311111111111111
2007/01/24/afternoon,0.277777777777778,0.722222222222222,0.764705882352941,0.235294117647059
2007/01/25/afternoon,0.323529411764706,0.676470588235294,0.652777777777778,0.347222222222222
2007/01/26/afternoon,0.346153846153846,0.653846153846154,0.671052631578947,0.328947368421053
2007/01/29/afternoon,0.271428571428571,0.728571428571429,0.742857142857143,0.257142857142857
2007/01/30/afternoon,0.225,0.775,0.815789473684211,0.184210526315789
2007/01/31/afternoon,0.284552845528455,0.715447154471545,0.674242424242424,0.325757575757576
2007/02/01/afternoon,0.273972602739726,0.726027397260274,0.76056338028169,0.23943661971831
2007/02/02/afternoon,0.271428571428571,0.728571428571429,0.728571428571429,0.271428571428571
2007/02/05/afternoon,0.234567901234568,0.765432098765432,0.704545454545455,0.295454545454545
2007/02/06/afternoon,0.357142857142857,0.642857142857143,0.777777777777778,0.222222222222222
2007/02/07/afternoon,0.333333333333333,0.666666666666667,0.675,0.325
2007/02/08/afternoon,0.280487804878049,0.719512195121951,0.681818181818182,0.318181818181818
2007/02/09/afternoon,0.379310344827586,0.620689655172414,0.793478260869565,0.206521739130435
2007/02/13/afternoon,0.283950617283951,0.716049382716049,0.707317073170732,0.292682926829268
2007/02/14/afternoon,0.360655737704918,0.639344262295082,0.808510638297872,0.191489361702128
2007/02/15/afternoon,0.245614035087719,0.754385964912281,0.721311475409836,0.278688524590164
2007/02/16/afternoon,0.313725490196078,0.686274509803922,0.714285714285714,0.285714285714286
2007/02/19/afternoon,0.317073170731707,0.682926829268293,0.823529411764706,0.176470588235294
2007/02/20/afternoon,0.36,0.64,0.82051282051282,0.179487179487179
2007/02/21/afternoon,0.361111111111111,0.638888888888889,0.663461538461538,0.336538461538462
2007/02/22/afternoon,0.210526315789474,0.789473684210526,0.818181818181818,0.181818181818182
2007/02/23/afternoon,0.25,0.75,0.746478873239437,0.253521126760563
2007/02/26/afternoon,0.263888888888889,0.736111111111111,0.641975308641975,0.358024691358025
2007/02/27/afternoon,0.256756756756757,0.743243243243243,0.662650602409639,0.337349397590361
2007/02/28/afternoon,0.369565217391304,0.630434782608696,0.623188405797101,0.376811594202899
2007/03/01/afternoon,0.593220338983051,0.406779661016949,0.461538461538462,0.538461538461538
2007/03/02/afternoon,0.566666666666667,0.433333333333333,0.490196078431373,0.509803921568627
2007/03/05/afternoon,0.505154639175258,0.494845360824742,0.626666666666667,0.373333333333333
2007/03/06/afternoon,0.465753424657534,0.534246575342466,0.565217391304348,0.434782608695652
2007/03/07/afternoon,0.473684210526316,0.526315789473684,0.576470588235294,0.423529411764706
2007/03/08/afternoon,0.428571428571429,0.571428571428571,0.666666666666667,0.333333333333333
2007/03/09/afternoon,0.386138613861386,0.613861386138614,0.692307692307692,0.307692307692308
2007/03/12/afternoon,0.341176470588235,0.658823529411765,0.721518987341772,0.278481012658228
2007/03/13/afternoon,0.226890756302521,0.773109243697479,0.722222222222222,0.277777777777778
2007/03/14/afternoon,0.306451612903226,0.693548387096774,0.699186991869919,0.300813008130081
2007/03/15/afternoon,0.357142857142857,0.642857142857143,0.633663366336634,0.366336633663366
2007/03/16/afternoon,0.377622377622378,0.622377622377622,0.652173913043478,0.347826086956522
2007/03/19/afternoon,0.336633663366337,0.663366336633663,0.690721649484536,0.309278350515464
2007/03/20/afternoon,0.341772151898734,0.658227848101266,0.6625,0.3375
