"","Averege.Pieces.of.One.Market.Buy.Order","Averege.Pieces.of.One.Market.sell.Order","Averege.Pieces.of.One.limit.Buy.Order","Averege.Pieces.of.One.limit.sell.Order","r^U_B","r^U_A","r^D_B","r^D_A","lambda_B","lambda_A","mu_A","mu_B"
"2007/07/19/morning",14.3349633251834,11.1828396322778,8.66201859229748,8.63335435056747,91.4411764705882,1058.58823529412,744.142857142857,75.2857142857143,0.362361111111111,0.380277777777778,0.399166666666667,0.469583333333333
"2007/07/19/afternoon",14.7369093231162,16.4404296875,8.54971801721579,8.99820143884892,91.4411764705882,1058.58823529412,744.142857142857,75.2857142857143,0.3,0.260520833333333,0.389895833333333,0.323125
"2007/07/20/morning",18.3764988009592,10.6535908267954,9.81344356578001,6.69372801875733,80.1052631578947,639.105263157895,854.6,37.5,0.379166666666667,0.317083333333333,0.440694444444444,0.396944444444444
"2007/07/20/afternoon",12.0883435582822,12.170692431562,6.57304526748971,6.85022026431718,80.1052631578947,639.105263157895,854.6,37.5,0.199583333333333,0.210520833333333,0.216875,0.252395833333333
"2007/07/23/morning",10.8282296650718,16.0508720930233,7.74949810394825,9.71469329529244,52.5714285714286,875.809523809524,788.913043478261,70.5652173913043,0.484518828451883,0.47489539748954,0.522594142259414,0.640027894002789
"2007/07/23/afternoon",11.3527443105756,17.8906474820144,6.94328786791098,9.77511773940345,52.5714285714286,875.809523809524,788.913043478261,70.5652173913043,0.201458333333333,0.259375,0.3015625,0.228645833333333
"2007/07/24/morning",15.3918575063613,14.7684705882353,9.99718742009716,10.541257367387,61.0454545454545,1193.31818181818,997,68.6666666666667,0.542916666666667,0.596111111111111,0.635,0.765555555555556
"2007/07/24/afternoon",16.9148566463944,11.2166979362101,9.93475409836066,9.10838380618425,61.0454545454545,1193.31818181818,997,68.6666666666667,0.315625,0.297604166666667,0.3884375,0.316145833333333
"2007/07/25/morning",11.4080717488789,16.8534577387486,9.46196940314587,11.1873767258383,58.8636363636364,988.590909090909,904.459459459459,78.7027027027027,0.614985994397759,0.556022408963585,0.730252100840336,0.725210084033613
"2007/07/25/afternoon",12.2091503267974,16.0765926986399,9.55411877394636,10.158500669344,58.8636363636364,988.590909090909,904.459459459459,78.7027027027027,0.415520833333333,0.395208333333333,0.554166666666667,0.444166666666667
"2007/07/26/morning",17.3232600732601,17.1377137713771,10.2903824730784,10.1360861759426,73.9814814814815,806.092592592593,856.220588235294,61.0882352941176,0.384861111111111,0.391944444444444,0.490833333333333,0.4825
"2007/07/26/afternoon",15.273939971415,15.8032100488486,10.8358176712033,10.8629289704709,73.9814814814815,806.092592592593,856.220588235294,61.0882352941176,0.522395833333333,0.567083333333333,0.626979166666667,0.7421875
"2007/07/27/morning",16.6887464387464,17.4078549848943,12.6724343675418,12.8363800496502,64.1020408163265,622.69387755102,655.528846153846,52.6153846153846,0.899858757062147,0.803248587570621,1.04223163841808,1.03093220338983
"2007/07/27/afternoon",18.3846153846154,15.1499698249849,12.7876777251185,11.5946933282061,64.1020408163265,622.69387755102,655.528846153846,52.6153846153846,0.702604166666667,0.628125,0.77625,0.911145833333333
"2007/07/30/morning",14.6091324200913,14.472692121798,10.8782788771284,11.3627287853577,66.3406593406593,748.725274725275,616.757575757576,52.5606060606061,0.662044817927171,0.573809523809524,0.786274509803922,0.791736694677871
"2007/07/30/afternoon",15.5336507936508,15.3549471661864,12.5002998201079,12.0635208711434,66.3406593406593,748.725274725275,616.757575757576,52.5606060606061,0.651354166666667,0.553854166666667,0.836145833333333,0.661354166666667
"2007/07/31/morning",15.6925246826516,14.3329602686066,9.28257996299233,10.8651296829971,51.5686274509804,729.372549019608,736.538461538462,68.5384615384615,0.487638888888889,0.523611111111111,0.589722222222222,0.659722222222222
"2007/07/31/afternoon",15.2535460992908,15.4364406779661,9.80264105642257,10.9596018735363,51.5686274509804,729.372549019608,736.538461538462,68.5384615384615,0.425208333333333,0.389895833333333,0.468333333333333,0.5009375
"2007/08/01/morning",11.9033078880407,18.250644662197,9.17068811438785,11.5617346938776,40.3865030674847,468.828220858896,615.166666666667,41.2797619047619,0.574789915966387,0.634733893557423,0.750700280112045,0.784453781512605
"2007/08/01/afternoon",16.5780669144981,13.4983785974868,11.8825828061035,12.1855168080427,40.3865030674847,468.828220858896,615.166666666667,41.2797619047619,0.665104166666667,0.808020833333333,0.849270833333333,1.0621875
"2007/08/02/morning",13.8454274353877,12.3557614826753,10.2369987063389,9.34134238704623,54.175,384.254166666667,383.164556962025,39.4345991561181,0.551743375174337,0.498744769874477,0.646164574616457,0.699442119944212
"2007/08/02/afternoon",14.5426682692308,12.7901945216356,12.808097615086,11.5226624857469,54.175,384.254166666667,383.164556962025,39.4345991561181,0.965203761755486,0.844723092998955,1.13531870428422,1.15747126436782
"2007/08/03/morning",16.5473159933592,13.2929525564256,9.91988365943945,10.3278556034483,45.1276595744681,433.943262411348,403.673469387755,56.3537414965986,0.520972222222222,0.532361111111111,0.654861111111111,0.655833333333333
"2007/08/03/afternoon",13.0341296928328,15.0174055829228,9.71553451101803,11.1592282206198,45.1276595744681,433.943262411348,403.673469387755,56.3537414965986,0.555625,0.596354166666667,0.735625,0.729583333333333
"2007/08/06/morning",12.0235136042996,13.9193165638348,10.2820401046207,10.7904558784324,44.504,439.312,462.068965517241,36.3448275862069,0.663431786216596,0.569198312236287,0.804922644163151,0.718565400843882
"2007/08/06/afternoon",13.8291726105563,13.5446393762183,10.0156112576957,10.3669136791508,44.504,439.312,462.068965517241,36.3448275862069,0.474479166666667,0.539166666666667,0.690416666666667,0.596770833333333
"2007/08/07/morning",14.9801563439567,12.3921438082557,10.1606557377049,10.4412574575493,43.3893129770992,422.786259541985,449.744360902256,36.1203007518797,0.607563025210084,0.637254901960784,0.652801120448179,0.865826330532213
"2007/08/07/afternoon",13.8258064516129,13.5732946298984,10.4153656532457,9.78132434575734,43.3893129770992,422.786259541985,449.744360902256,36.1203007518797,0.528125,0.513854166666667,0.627604166666667,0.678020833333333
"2007/08/08/morning",15.4028571428571,15.5804694048617,9.96585825288439,9.61346752935538,43.7906976744186,587.244186046512,493.764705882353,56.0470588235294,0.587777777777778,0.557083333333333,0.789305555555556,0.767638888888889
"2007/08/08/afternoon",14.4127058823529,16.3941651148355,8.61149584487535,8.80020893183599,43.7906976744186,587.244186046512,493.764705882353,56.0470588235294,0.388541666666667,0.3509375,0.491770833333333,0.478333333333333
"2007/08/09/morning",15.6632016632017,15.6374932468936,10.0675745118191,9.34454007530931,38.4666666666667,669.783333333333,655.78125,37.4375,0.546443514644351,0.484518828451883,0.600836820083682,0.647838214783822
"2007/08/09/afternoon",11.2640529050543,13.3517948717949,7.94030192131747,8.7420861442657,38.4666666666667,669.783333333333,655.78125,37.4375,0.3615625,0.3509375,0.4021875,0.444583333333333
"2007/08/10/morning",14.0557432432432,18.3012872083669,10.2224185316058,11.0154968094804,57.5693430656934,488.868613138686,486.013793103448,55.248275862069,0.738581560283688,0.685531914893617,0.855177304964539,0.947234042553191
"2007/08/10/afternoon",16.4293280370738,14.2548092084516,10.0197451085981,10.1959223300971,57.5693430656934,488.868613138686,486.013793103448,55.248275862069,0.581458333333333,0.546875,0.745,0.738958333333333
"2007/08/13/morning",16.6911600149198,14.3800475059382,10.9710873664362,10.2918640576725,41.6728971962617,467.96261682243,434.174311926606,42.6788990825688,0.727222222222222,0.693888888888889,0.89375,0.882777777777778
"2007/08/13/afternoon",13.5338491295938,16.1701477330616,8.70540061974325,9.5967583497053,41.6728971962617,467.96261682243,434.174311926606,42.6788990825688,0.4096875,0.406979166666667,0.498125,0.537395833333333
"2007/08/14/morning",15.1832018038331,18.0959595959596,9.29083447332421,10.009362200117,48.3181818181818,678.878787878788,563.1875,55.484375,0.471527777777778,0.475138888888889,0.621944444444444,0.628888888888889
"2007/08/14/afternoon",14.3802304426925,16.1058495821727,8.22440030951767,7.8785236849753,48.3181818181818,678.878787878788,563.1875,55.484375,0.332083333333333,0.282395833333333,0.391666666666667,0.3978125
"2007/08/15/morning",9.96593001841621,14.3287037037037,7.81283817019184,8.92705341757611,41.4469696969697,528.393939393939,505.183673469388,50.7551020408163,0.444817927170868,0.435294117647059,0.480112044817927,0.580532212885154
"2007/08/15/afternoon",15.4735649546828,14.8134183532021,10.8092813785001,11.2223457476376,41.4469696969697,528.393939393939,505.183673469388,50.7551020408163,0.575,0.630833333333333,0.6759375,0.836458333333333
"2007/08/16/morning",15.9244288224956,14.7404580152672,11.5948541402428,12.6414335664336,40.3795013850416,348.180055401662,313.97619047619,46.9166666666667,0.895967516101932,1.01232147857743,1.15961915429852,1.28381405768692
"2007/08/16/afternoon",16.2367115520907,16.7408650997432,12.4893617021277,13.1539295392954,40.3795013850416,348.180055401662,313.97619047619,46.9166666666667,1.03333333333333,1.01114583333333,1.35072916666667,1.28895833333333
"2007/08/17/morning",15.383631713555,12.49018216229,11.8912361430663,11.3472879504914,36.5869565217391,222.666007905138,249.653483992467,36.1016949152542,0.789583333333333,0.865833333333333,1.00958333333333,1.09972222222222
"2007/08/17/afternoon",14.7545597484277,13.6511083743842,13.6669118548486,13.1991788726143,36.5869565217391,222.666007905138,249.653483992467,36.1016949152542,1.16125,1.2390625,1.45322916666667,1.59677083333333
"2007/08/20/morning",15.5145924186515,14.8366921473245,12.0120404214147,12.0854760250174,48.1776061776062,315.637065637066,332.839694656489,49.118320610687,0.795726495726496,0.743162393162393,1.01267806267806,0.950854700854701
"2007/08/20/afternoon",18.6428125,18.7199881726789,12.1547619047619,12.9577128148557,48.1776061776062,315.637065637066,332.839694656489,49.118320610687,0.69125,0.7340625,0.90625,0.935625
"2007/08/21/morning",14.5528381642512,14.084188034188,10.6913606911447,10.4861952861953,37.9958333333333,299.65,332.920948616601,43.102766798419,0.6875,0.64875,0.942361111111111,0.740694444444444
"2007/08/21/afternoon",14.5845089166888,16.478205778003,10.900890307408,11.1058959156785,37.9958333333333,299.65,332.920948616601,43.102766798419,0.6759375,0.702395833333333,0.8415625,0.9671875
"2007/08/22/morning",16.8587921847247,16.4531400966184,11.2771412984179,11.4956212370005,45.6824324324324,350.391891891892,369.178082191781,34.0684931506849,0.574166666666667,0.583333333333333,0.765694444444444,0.724861111111111
"2007/08/22/afternoon",17.4346637506834,14.709065679926,9.74832962138085,9.1073679108095,45.6824324324324,350.391891891892,369.178082191781,34.0684931506849,0.4103125,0.391354166666667,0.528958333333333,0.530729166666667
"2007/08/23/morning",16.7408722109533,14.2092574734812,9.95196621799947,9.86560302866414,39.0992366412214,430.671755725191,495.254237288136,50.135593220339,0.532485875706215,0.515254237288136,0.713418079096045,0.662994350282486
"2007/08/23/afternoon",16.7907967618236,18.3660477453581,9.62607573149742,11.5453406813627,39.0992366412214,430.671755725191,495.254237288136,50.135593220339,0.466041666666667,0.48,0.63625,0.550104166666667
"2007/08/24/morning",14.6788874841972,16.2800252844501,8.37737041719343,8.51917766185947,49.9895833333333,550.166666666667,452.651685393258,37.5842696629214,0.368055555555556,0.385555555555556,0.475416666666667,0.53125
"2007/08/24/afternoon",15.9613647767185,13.8566950291088,9.97289695729992,10.5166155419223,49.9895833333333,550.166666666667,452.651685393258,37.5842696629214,0.40625,0.428541666666667,0.5275,0.503854166666667
"2007/08/27/morning",12.55296404276,11.3762993762994,7.77217125382263,6.83093771389459,33.5377358490566,381.292452830189,417.896551724138,28.0344827586207,0.285935302390999,0.280731364275668,0.324472573839662,0.405203938115331
"2007/08/27/afternoon",14.2794398472311,11.7057890563045,8.7864296444667,7.99607843137255,33.5377358490566,381.292452830189,417.896551724138,28.0344827586207,0.365520833333333,0.339791666666667,0.382291666666667,0.516458333333333
"2007/08/28/morning",12.691073219659,16.2090747330961,8.296095753776,9.09094176851186,49.472972972973,419.797297297297,520.972972972973,34.6621621621622,0.405997210599721,0.352719665271967,0.535843793584379,0.412412831241283
"2007/08/28/afternoon",14.4986320109439,10.8544760288502,8.79482993197279,7.75142694063927,49.472972972973,419.797297297297,520.972972972973,34.6621621621622,0.336666666666667,0.282916666666667,0.350520833333333,0.424895833333333
"2007/08/29/morning",13.5541825095057,14.4554204660588,8.82075936883629,9.02867965367965,42.1379310344828,442.706896551724,334.405940594059,57.2277227722772,0.507375886524823,0.473333333333333,0.618723404255319,0.619148936170213
"2007/08/29/afternoon",14.5376218323587,13.8164586222839,8.77083333333333,9.75966562173459,42.1379310344828,442.706896551724,334.405940594059,57.2277227722772,0.456041666666667,0.389166666666667,0.574375,0.490416666666667
"2007/08/30/morning",15.6553287981859,14.7672413793103,9.31343770384866,8.80521520578071,38.2115384615385,309.538461538462,361.678082191781,49.9315068493151,0.399859943977591,0.392436974789916,0.488095238095238,0.540756302521008
"2007/08/30/afternoon",15.4314516129032,16.3469651312957,9.57645190562613,9.65040829838888,38.2115384615385,309.538461538462,361.678082191781,49.9315068493151,0.4396875,0.455416666666667,0.55,0.5928125
"2007/08/31/morning",12.3519206939281,10.7038352272727,7.20466058763931,7.88131313131313,43.7570621468927,467.553672316384,383.934640522876,38.0457516339869,0.297489539748954,0.304602510460251,0.417015341701534,0.357322175732218
"2007/08/31/afternoon",15.9930686830498,17.8325384207737,10.3697660703755,10.8163113534953,43.7570621468927,467.553672316384,383.934640522876,38.0457516339869,0.549479166666667,0.454479166666667,0.72375,0.5759375
"2007/09/03/morning",3.56578947368421,4.49107142857143,8.80520346897932,8.17097415506958,9.82608695652174,57.304347826087,86.2666666666667,5.2,0.183679153321264,0.171703105417073,0.165715081464977,0.186325024369865
"2007/09/03/afternoon",6.36486486486486,5.02816901408451,10.0424374319913,8.14493927125506,9.82608695652174,57.304347826087,86.2666666666667,5.2,0.0960416666666667,0.1046875,0.106875,0.088125
"2007/09/04/morning",6.66666666666667,4.85840707964602,7.8096699923254,9.34828188701223,11.2105263157895,134.578947368421,74.6818181818182,4.40909090909091,0.14125,0.222916666666667,0.220138888888889,0.142361111111111
"2007/09/04/afternoon",5.58947368421053,3.66887417218543,6.38694852941176,8.51426675514267,11.2105263157895,134.578947368421,74.6818181818182,4.40909090909091,0.0722916666666667,0.133645833333333,0.130104166666667,0.0753125
"2007/09/05/morning",4.31159420289855,4.9349593495935,7.49837345478204,9.43896214376861,10.9428571428571,150.957142857143,94.12,6.16,0.160669456066946,0.309483960948396,0.299442119944212,0.186610878661088
"2007/09/05/afternoon",6.9478527607362,7.35398230088496,8.29709228824273,12.5304798962387,10.9428571428571,150.957142857143,94.12,6.16,0.205,0.4025,0.3765625,0.244479166666667
"2007/09/06/morning",6.26884422110553,6.96774193548387,10.0592245419685,13.6184654300169,11.1413043478261,162.630434782609,97.3636363636364,5.35227272727273,0.330532212885154,0.452380952380952,0.499439775910364,0.343977591036415
"2007/09/06/afternoon",8.42344497607655,5.7454954954955,10.5695699313336,13.5850807837745,11.1413043478261,162.630434782609,97.3636363636364,5.35227272727273,0.304583333333333,0.4115625,0.4565625,0.316979166666667
"2007/09/07/morning",7.38425925925926,6.54216867469879,12.4511278195489,14.1891223733004,12.1896551724138,183.275862068966,165.244444444444,9.4,0.277126917712692,0.320083682008368,0.334449093444909,0.282426778242678
"2007/09/07/afternoon",8.63716814159292,7.71802325581395,15.9323899371069,16.4413665743306,12.1896551724138,183.275862068966,165.244444444444,9.4,0.3165625,0.3709375,0.374583333333333,0.335
"2007/09/10/morning",8.76769911504425,9.44202898550725,13.2182331585317,14.7319785276074,12.5922330097087,236.388349514563,178.94623655914,10.9462365591398,0.46271186440678,0.542655367231638,0.585310734463277,0.464265536723164
"2007/09/10/afternoon",10.4096385542169,10.6549295774648,14.2967244701349,14.0733835779453,12.5922330097087,236.388349514563,178.94623655914,10.9462365591398,0.309166666666667,0.369479166666667,0.382604166666667,0.3325
"2007/09/11/morning",10.9343696027634,10.591452991453,10.0968616815188,12.7498107494322,18.4107142857143,270.25,130.336842105263,10.9263157894737,0.361944444444444,0.467777777777778,0.496666666666667,0.388194444444444
"2007/09/11/afternoon",11.9642184557439,10.2172573189522,10.5652813534388,12.8219722038385,18.4107142857143,270.25,130.336842105263,10.9263157894737,0.299166666666667,0.403541666666667,0.457708333333333,0.321666666666667
"2007/09/12/morning",9.76568265682657,7.6449814126394,11.0145131086142,9.81545236188951,15.6818181818182,149.474025974026,210.365853658537,19.640243902439,0.328033472803347,0.3418410041841,0.328451882845188,0.343933054393305
"2007/09/12/afternoon",11.4393013100437,11.8153191489362,15.5227386306847,12.7755102040816,15.6818181818182,149.474025974026,210.365853658537,19.640243902439,0.647083333333333,0.547708333333333,0.567291666666667,0.713958333333333
"2007/09/13/morning",10.6286019210245,11.8567774936061,10.239851150203,10.2186125211506,18.3153846153846,218.684615384615,215.17037037037,19.9333333333333,0.422036262203626,0.421059972105997,0.421338912133891,0.46513249651325
"2007/09/13/afternoon",12.252024291498,14.407447973713,9.79261559696342,9.13517811704835,18.3153846153846,218.684615384615,215.17037037037,19.9333333333333,0.295520833333333,0.299166666666667,0.31,0.335520833333333
"2007/09/14/morning",17.886289445049,15.4285714285714,11.4404205607477,10.3749239196592,34.1962025316456,364.145569620253,354.382165605096,44.3248407643312,0.546304044630404,0.475453277545328,0.667364016736402,0.579218967921897
"2007/09/14/afternoon",15.1120389700765,17.2303488860866,9.70570135746606,10.395306494032,34.1962025316456,364.145569620253,354.382165605096,44.3248407643312,0.558541666666667,0.535208333333333,0.706875,0.671875
"2007/09/18/morning",16.0755992624462,14.6590367191226,9.03216458997392,9.35,32.7543859649123,363.447368421053,363.094827586207,31.9310344827586,0.434728033472803,0.479776847977685,0.585774058577406,0.69302649930265
"2007/09/18/afternoon",15.7216300940439,15.0534871525957,9.42609153077328,9.55189413596264,32.7543859649123,363.447368421053,363.094827586207,31.9310344827586,0.373229166666667,0.3834375,0.486354166666667,0.4934375
"2007/09/19/morning",16,11.8545541249404,9.08952837729816,8.66121683194854,48.3831775700935,455.822429906542,431.576086956522,45.0652173913044,0.485828229596924,0.460190856003418,0.622418458908987,0.59379005839624
"2007/09/19/afternoon",19.3492990654206,16.2946372239748,10.4550013196094,9.71518805627333,48.3831775700935,455.822429906542,431.576086956522,45.0652173913044,0.412604166666667,0.352395833333333,0.525729166666667,0.453020833333333
"2007/09/20/morning",14.5444816053512,14.5754716981132,8.67051320983905,9.80492040520984,37.3444444444444,370.155555555556,320.777777777778,29.7530864197531,0.398186889818689,0.472384937238494,0.535006973500697,0.623430962343096
"2007/09/20/afternoon",15.3241106719368,13.4286858974359,8.13840213840214,7.73702207025179,37.3444444444444,370.155555555556,320.777777777778,29.7530864197531,0.285416666666667,0.259270833333333,0.3521875,0.328541666666667
"2007/09/21/morning",16.4063556457066,15.2840909090909,9.58392282958199,8.48832070707071,38.1,408.377777777778,450.451612903226,26.9784946236559,0.415620641562064,0.375034867503487,0.52510460251046,0.496513249651325
"2007/09/21/afternoon",14.5825908156271,15.4645161290323,8.57207644962747,8.46949676693843,38.1,408.377777777778,450.451612903226,26.9784946236559,0.275625,0.31375,0.380416666666667,0.3846875
"2007/09/25/morning",12.4830438378825,14.4922164566345,8.0352733686067,8.40935251798561,43.1527777777778,441.25,411.235294117647,35.1470588235294,0.317712691771269,0.325941422594142,0.393863319386332,0.443793584379358
"2007/09/25/afternoon",13.0453460620525,14.1888745148771,8.85953093812375,8.73731101511879,43.1527777777778,441.25,411.235294117647,35.1470588235294,0.369791666666667,0.337083333333333,0.4715625,0.41625
"2007/09/26/morning",18.5476588628763,14.3637724550898,8.6161300406377,9.58310810810811,47.5121951219512,546.853658536585,464.567567567568,59.4324324324324,0.382777777777778,0.393888888888889,0.510972222222222,0.476944444444444
"2007/09/26/afternoon",15.3584738243123,16.1028645833333,7.77577045696068,7.90792119018898,47.5121951219512,546.853658536585,464.567567567568,59.4324324324324,0.228645833333333,0.204791666666667,0.3059375,0.249791666666667
"2007/09/27/morning",13.878169449598,12.6758409785933,8.59051586030118,8.07337883959044,57.6847826086956,603.684782608696,464.846153846154,49.0769230769231,0.373919107391911,0.329846582984658,0.471129707112971,0.389539748953975
"2007/09/27/afternoon",12.4257366205652,16.5820652173913,9.71701913393756,10.0646032915746,57.6847826086956,603.684782608696,464.846153846154,49.0769230769231,0.5025,0.426770833333333,0.630416666666667,0.522395833333333
"2007/09/28/morning",12.4986719787517,12.3236331569665,8.78067740144364,9.07460230389468,29.029702970297,362.019801980198,414.75,46.0555555555556,0.441004184100418,0.461366806136681,0.488005578800558,0.643514644351464
"2007/09/28/afternoon",11.7850287907869,17.5827476038339,7.87565023532326,9.24671140939597,29.029702970297,362.019801980198,414.75,46.0555555555556,0.331145833333333,0.35875,0.4303125,0.443958333333333
"2007/10/01/morning",12.590112640801,11.6328784925276,8.15181631254284,7.44686557157224,63.340206185567,441.556701030928,521.467391304348,45.1413043478261,0.330277777777778,0.308472222222222,0.41625,0.409861111111111
"2007/10/01/afternoon",16.8512092534175,16.372764786795,10.2273029966704,10.1242381622128,63.340206185567,441.556701030928,521.467391304348,45.1413043478261,0.479895833333333,0.449895833333333,0.58,0.651666666666667
"2007/10/02/morning",11.8551495016611,14.0914368650218,7.21863237139272,7.83657817109145,35.6296296296296,601.537037037037,419.052631578947,28.1052631578947,0.323628691983122,0.373558368495077,0.433895921237693,0.460196905766526
"2007/10/02/afternoon",15.5111464968153,13.8056506849315,8.05331278890601,8.09448110377924,35.6296296296296,601.537037037037,419.052631578947,28.1052631578947,0.2721875,0.281041666666667,0.34875,0.313020833333333
"2007/10/03/morning",12.2887323943662,12.3567164179104,7.75324675324675,7.77726952850106,45.65,562.4125,514.614285714286,44.9428571428571,0.298472222222222,0.306944444444444,0.374583333333333,0.408055555555556
"2007/10/03/afternoon",11.4344501092498,15.435915010281,8.75580844001897,9.31913788626331,45.65,562.4125,514.614285714286,44.9428571428571,0.3846875,0.37375,0.512083333333333,0.43
"2007/10/04/morning",15.2430133657351,17.5845614035088,9.77608409986859,9.08672009158558,40.2985074626866,509.283582089552,460.260273972603,39.3972602739726,0.518688981868898,0.442677824267782,0.594979079497908,0.612831241283124
"2007/10/04/afternoon",13.5185185185185,16.1841526045488,7.97314617027769,8.78145695364238,40.2985074626866,509.283582089552,460.260273972603,39.3972602739726,0.272083333333333,0.303854166666667,0.3540625,0.393020833333333
"2007/10/05/morning",14.9438669438669,15.4120505344995,8.30593093093093,9.16727866177071,52.5774647887324,516.12676056338,560.571428571429,43.3571428571429,0.307222222222222,0.311944444444444,0.39625,0.382916666666667
"2007/10/05/afternoon",16.3832092078538,14.9895356442119,9.08050513022889,8.46860986547085,52.5774647887324,516.12676056338,560.571428571429,43.3571428571429,0.359479166666667,0.3146875,0.411979166666667,0.410625
"2007/10/09/morning",12.610558530987,12.5247706422018,7.53438596491228,7.99781181619256,43.5555555555556,538.714285714286,527.381818181818,37.6,0.299442119944212,0.305857740585774,0.381311018131102,0.341283124128312
"2007/10/09/afternoon",18.7789115646259,13.4735432016075,8.83438685208597,7.94241001564945,43.5555555555556,538.714285714286,527.381818181818,37.6,0.291145833333333,0.264270833333333,0.302083333333333,0.369270833333333
"2007/10/10/morning",18.0598591549296,11.0103550295858,8.48154292824554,7.55352277150642,48.3863636363636,608,585.94,36.62,0.283888888888889,0.269444444444444,0.346527777777778,0.347916666666667
"2007/10/10/afternoon",12.476401179941,11.2199865861838,6.54691075514874,7.09187788018433,48.3863636363636,608,585.94,36.62,0.208541666666667,0.256458333333333,0.287708333333333,0.2890625
"2007/10/11/morning",17.1863839285714,13.9234194122885,7.97667444185272,7.04085257548845,51.4230769230769,467.076923076923,380.541353383459,54.3684210526316,0.332361111111111,0.275277777777778,0.360277777777778,0.391111111111111
"2007/10/11/afternoon",15.4774296335635,13.8925362819627,12.5078223341126,11.8691529709229,51.4230769230769,467.076923076923,380.541353383459,54.3684210526316,0.724479166666667,0.586770833333333,0.8675,0.734895833333333
"2007/10/12/morning",13.5743292240754,12.9795396419437,7.59416840226123,9.0671664167916,47.1340206185567,454.041237113402,560.351851851852,54.3055555555556,0.354444444444444,0.419861111111111,0.462916666666667,0.475416666666667
"2007/10/12/afternoon",17.5732919254658,15.5724444444444,8.92124277456647,10.7269269776876,47.1340206185567,454.041237113402,560.351851851852,54.3055555555556,0.385833333333333,0.440625,0.510208333333333,0.5559375
"2007/10/15/morning",10.7426597582038,10.3298565840939,7.58312113495817,7.60986221899927,55.8392857142857,500.678571428571,520.94,68.4,0.290655509065551,0.292608089260809,0.303905160390516,0.381032078103208
"2007/10/15/afternoon",13.8686327077748,16.5824081981213,7.64032304586097,9.1923929098966,55.8392857142857,500.678571428571,520.94,68.4,0.275833333333333,0.259270833333333,0.35625,0.350729166666667
"2007/10/16/morning",13.9706696181516,13.8910626945309,8.14433523021211,9.32695292291774,28.1076923076923,412.076923076923,492.108108108108,50.0675675675676,0.43905160390516,0.50278940027894,0.564016736401674,0.661506276150628
"2007/10/16/afternoon",14.4278911564626,13.5206043956044,8.59473124002129,8.71435395271077,28.1076923076923,412.076923076923,492.108108108108,50.0675675675676,0.336354166666667,0.38,0.379166666666667,0.495520833333333
"2007/10/17/morning",14.8007705008255,12.3815357036152,9.63758865248227,8.83955367449019,42.4770642201835,367.330275229358,391.464285714286,41.625,0.566111111111111,0.638055555555556,0.7025,0.875138888888889
"2007/10/17/afternoon",17.1255289139633,15.9953374233129,10.8889389840697,10.9630519675578,42.4770642201835,367.330275229358,391.464285714286,41.625,0.7546875,0.7603125,0.9415625,1.00364583333333
"2007/10/18/morning",14.6066635816751,14.7089022392135,9.85426889106968,8.87688172043011,52.0575539568345,443.208633093525,398.671140939597,39.5973154362416,0.557777777777778,0.458611111111111,0.690694444444444,0.644305555555556
"2007/10/18/afternoon",17.1444444444444,15.3743243243243,9.80690671720362,9.93764731090636,52.0575539568345,443.208633093525,398.671140939597,39.5973154362416,0.485104166666667,0.483020833333333,0.6365625,0.61875
"2007/10/19/morning",11.9927601809955,15.7849462365591,8.37894464562856,10.015873015873,47.8082191780822,373.465753424658,459.268456375839,43.6174496644295,0.453641456582633,0.565546218487395,0.641736694677871,0.715406162464986
"2007/10/19/afternoon",17.2114035087719,17.6427767354597,10.4274463477062,9.73271889400922,47.8082191780822,373.465753424658,459.268456375839,43.6174496644295,0.551666666666667,0.483958333333333,0.627708333333333,0.7234375
"2007/10/22/morning",10.7245590230665,13.4709276520195,10.0825734549139,9.43089221248066,42,446.243243243243,379.838383838384,42.4040404040404,0.566951566951567,0.520940170940171,0.667806267806268,0.667378917378917
"2007/10/22/afternoon",12.8155339805825,14.8582159624413,9.45269088789586,9.31023454157783,42,446.243243243243,379.838383838384,42.4040404040404,0.506770833333333,0.454791666666667,0.611666666666667,0.558333333333333
"2007/10/23/morning",10.0946457544619,11.927972027972,8.86898839137645,7.453125,54.8888888888889,519.511111111111,459.280701754386,52.8771929824561,0.371388888888889,0.324583333333333,0.425833333333333,0.448194444444444
"2007/10/23/afternoon",12.6049300466356,10.100145137881,7.31665649786455,8.05046257359125,54.8888888888889,519.511111111111,459.280701754386,52.8771929824561,0.249791666666667,0.2990625,0.333541666666667,0.357916666666667
"2007/10/24/morning",13.0005973715651,14.9530988274707,8.50680164504904,8.42363697934304,51.2096774193548,393.524193548387,449.430555555556,39.1736111111111,0.373472222222222,0.345416666666667,0.465972222222222,0.414861111111111
"2007/10/24/afternoon",15.0289971808296,12.980961298377,9.78603559554078,10.6093241778099,51.2096774193548,393.524193548387,449.430555555556,39.1736111111111,0.521145833333333,0.6115625,0.648020833333333,0.699791666666667
"2007/10/25/morning",14.813890761969,11.7831730769231,8.63437077131258,8.41466053556938,39.4054054054054,362.344594594595,364.88,34.16,0.443055555555556,0.431944444444444,0.532222222222222,0.575555555555556
"2007/10/25/afternoon",13.4379562043796,12.8314364810827,9.80419447092469,9.39257153012262,39.4054054054054,362.344594594595,364.88,34.16,0.535625,0.550520833333333,0.631666666666667,0.700520833333333
